NAME_ENGL,name,val,x,y
Burkina Faso,Pillar,26.490196078431367,13,2
Burkina Faso,Pillar,26.490196078431367,14,2
Burkina Faso,Pillar,26.490196078431367,15,2
Burundi,Pillar,20.490196078431367,1,2
Burundi,Pillar,20.490196078431367,2,2
Burundi,Pillar,20.490196078431367,3,2
Burundi,Pillar,28.8235294117647,4,2
Burundi,Pillar,28.8235294117647,5,2
Burundi,Pillar,28.8235294117647,6,2
Burundi,Pillar,14.823529411764701,7,2
Burundi,Pillar,14.823529411764701,8,2
Burundi,Pillar,14.823529411764701,9,2
Burundi,Pillar,34.15686274509803,10,2
Burundi,Pillar,34.15686274509803,11,2
Burundi,Pillar,34.15686274509803,12,2
Burundi,Pillar,18.8235294117647,13,2
Burundi,Pillar,18.8235294117647,14,2
Burundi,Pillar,18.8235294117647,15,2
Cameroon,Pillar,30.490196078431367,1,2
Cameroon,Pillar,30.490196078431367,2,2
Cameroon,Pillar,30.490196078431367,3,2
Cameroon,Pillar,24.156862745098035,4,2
Cameroon,Pillar,24.156862745098035,5,2
Cameroon,Pillar,24.156862745098035,6,2
Cameroon,Pillar,36.8235294117647,7,2
Cameroon,Pillar,36.8235294117647,8,2
Cameroon,Pillar,36.8235294117647,9,2
Cameroon,Pillar,38.8235294117647,10,2
Cameroon,Pillar,38.8235294117647,11,2
Cameroon,Pillar,38.8235294117647,12,2
Cameroon,Pillar,30.490196078431367,13,2
Cameroon,Pillar,30.490196078431367,14,2
Cameroon,Pillar,30.490196078431367,15,2
Cape Verde,Pillar,28.15686274509803,1,2
Cape Verde,Pillar,28.15686274509803,2,2
Cape Verde,Pillar,28.15686274509803,3,2
Cape Verde,Pillar,42.156862745098046,4,2
Cape Verde,Pillar,42.156862745098046,5,2
Cape Verde,Pillar,42.156862745098046,6,2
Cape Verde,Pillar,25.15686274509803,7,2
Cape Verde,Pillar,25.15686274509803,8,2
Cape Verde,Pillar,25.15686274509803,9,2
Cape Verde,Pillar,25.15686274509803,10,2
Cape Verde,Pillar,25.15686274509803,11,2
Cape Verde,Pillar,25.15686274509803,12,2
Cape Verde,Pillar,26.156862745098035,13,2
Cape Verde,Pillar,26.156862745098035,14,2
Cape Verde,Pillar,26.156862745098035,15,2
China,Pillar,23.490196078431367,1,2
China,Pillar,23.490196078431367,2,2
China,Pillar,23.490196078431367,3,2
China,Pillar,34.8235294117647,4,2
China,Pillar,34.8235294117647,5,2
China,Pillar,34.8235294117647,6,2
China,Pillar,32.8235294117647,7,2
China,Pillar,32.8235294117647,8,2
China,Pillar,32.8235294117647,9,2
China,Pillar,29.156862745098035,10,2
China,Pillar,29.156862745098035,11,2
China,Pillar,29.156862745098035,12,2
China,Pillar,37.8235294117647,13,2
China,Pillar,37.8235294117647,14,2
China,Pillar,37.8235294117647,15,2
Christmas Island,Pillar,31.490196078431367,1,2
Christmas Island,Pillar,31.490196078431367,2,2
Christmas Island,Pillar,31.490196078431367,3,2
Christmas Island,Pillar,24.15686274509804,4,2
Christmas Island,Pillar,24.15686274509804,5,2
Christmas Island,Pillar,24.15686274509804,6,2
Christmas Island,Pillar,29.490196078431367,7,2
Christmas Island,Pillar,29.490196078431367,8,2
Christmas Island,Pillar,29.490196078431367,9,2
Christmas Island,Pillar,29.8235294117647,10,2
Christmas Island,Pillar,29.8235294117647,11,2
Christmas Island,Pillar,29.8235294117647,12,2
Christmas Island,Pillar,31.823529411764703,13,2
Christmas Island,Pillar,31.823529411764703,14,2
Christmas Island,Pillar,31.823529411764703,15,2
Clipperton Island,Pillar,41.8235294117647,1,2
Clipperton Island,Pillar,41.8235294117647,2,2
Clipperton Island,Pillar,41.8235294117647,3,2
Clipperton Island,Pillar,33.8235294117647,4,2
Clipperton Island,Pillar,33.8235294117647,5,2
Clipperton Island,Pillar,33.8235294117647,6,2
Clipperton Island,Pillar,43.15686274509804,7,2
Clipperton Island,Pillar,43.15686274509804,8,2
Clipperton Island,Pillar,43.15686274509804,9,2
Clipperton Island,Pillar,27.156862745098035,10,2
Clipperton Island,Pillar,27.156862745098035,11,2
Clipperton Island,Pillar,27.156862745098035,12,2
Clipperton Island,Pillar,40.8235294117647,13,2
Clipperton Island,Pillar,40.8235294117647,14,2
Clipperton Island,Pillar,40.8235294117647,15,2
Colombia,Pillar,28.490196078431367,1,2
Colombia,Pillar,28.490196078431367,2,2
Colombia,Pillar,28.490196078431367,3,2
Colombia,Pillar,32.823529411764696,4,2
Colombia,Pillar,32.823529411764696,5,2
Colombia,Pillar,32.823529411764696,6,2
Colombia,Pillar,27.156862745098035,7,2
Colombia,Pillar,27.156862745098035,8,2
Colombia,Pillar,27.156862745098035,9,2
Colombia,Pillar,17.490196078431367,10,2
Colombia,Pillar,17.490196078431367,11,2
Colombia,Pillar,17.490196078431367,12,2
Colombia,Pillar,28.156862745098035,13,2
Colombia,Pillar,28.156862745098035,14,2
Colombia,Pillar,28.156862745098035,15,2
Costa Rica,Pillar,26.15686274509803,1,2
Costa Rica,Pillar,26.15686274509803,2,2
Costa Rica,Pillar,26.15686274509803,3,2
Costa Rica,Pillar,37.15686274509804,4,2
Costa Rica,Pillar,37.15686274509804,5,2
Costa Rica,Pillar,37.15686274509804,6,2
Costa Rica,Pillar,20.490196078431367,7,2
Costa Rica,Pillar,20.490196078431367,8,2
Costa Rica,Pillar,20.490196078431367,9,2
Costa Rica,Pillar,32.8235294117647,10,2
Costa Rica,Pillar,32.8235294117647,11,2
Costa Rica,Pillar,32.8235294117647,12,2
Costa Rica,Pillar,21.8235294117647,13,2
Costa Rica,Pillar,21.8235294117647,14,2
Costa Rica,Pillar,21.8235294117647,15,2
Cuba,Pillar,26.15686274509803,1,2
Cuba,Pillar,26.15686274509803,2,2
Cuba,Pillar,26.15686274509803,3,2
Cuba,Pillar,31.8235294117647,4,2
Cuba,Pillar,31.8235294117647,5,2
Cuba,Pillar,31.8235294117647,6,2
Cuba,Pillar,28.823529411764703,7,2
Cuba,Pillar,28.823529411764703,8,2
Cuba,Pillar,28.823529411764703,9,2
Cuba,Pillar,15.156862745098035,10,2
Cuba,Pillar,15.156862745098035,11,2
Cuba,Pillar,15.156862745098035,12,2
Cuba,Pillar,23.8235294117647,13,2
Cuba,Pillar,23.8235294117647,14,2
Cuba,Pillar,23.8235294117647,15,2
Curaçao,Pillar,22.490196078431364,1,2
Curaçao,Pillar,22.490196078431364,2,2
Curaçao,Pillar,22.490196078431364,3,2
Curaçao,Pillar,33.490196078431374,4,2
Curaçao,Pillar,33.490196078431374,5,2
Curaçao,Pillar,33.490196078431374,6,2
Curaçao,Pillar,32.49019607843137,7,2
Curaçao,Pillar,32.49019607843137,8,2
Curaçao,Pillar,32.49019607843137,9,2
Curaçao,Pillar,28.156862745098035,10,2
Curaçao,Pillar,28.156862745098035,11,2
Curaçao,Pillar,28.156862745098035,12,2
Curaçao,Pillar,25.8235294117647,13,2
Curaçao,Pillar,25.8235294117647,14,2
Curaçao,Pillar,25.8235294117647,15,2
Cyprus,Pillar,29.823529411764703,1,2
Cyprus,Pillar,29.823529411764703,2,2
Cyprus,Pillar,29.823529411764703,3,2
Cyprus,Pillar,27.490196078431367,4,2
Cyprus,Pillar,27.490196078431367,5,2
Cyprus,Pillar,27.490196078431367,6,2
Cyprus,Pillar,31.156862745098035,7,2
Cyprus,Pillar,31.156862745098035,8,2
Cyprus,Pillar,31.156862745098035,9,2
Cyprus,Pillar,35.15686274509804,10,2
Cyprus,Pillar,35.15686274509804,11,2
Cyprus,Pillar,35.15686274509804,12,2
Cyprus,Pillar,33.8235294117647,13,2
Cyprus,Pillar,33.8235294117647,14,2
Cyprus,Pillar,33.8235294117647,15,2
Czechia,Pillar,35.49019607843137,1,2
Czechia,Pillar,35.49019607843137,2,2
Czechia,Pillar,35.49019607843137,3,2
Czechia,Pillar,11.490196078431373,4,2
Czechia,Pillar,11.490196078431373,5,2
Czechia,Pillar,11.490196078431373,6,2
Czechia,Pillar,28.156862745098035,7,2
Czechia,Pillar,28.156862745098035,8,2
Czechia,Pillar,28.156862745098035,9,2
Czechia,Pillar,27.490196078431367,10,2
Czechia,Pillar,27.490196078431367,11,2
Czechia,Pillar,27.490196078431367,12,2
Czechia,Pillar,34.15686274509803,13,2
Czechia,Pillar,34.15686274509803,14,2
Czechia,Pillar,34.15686274509803,15,2
Gambia,Pillar,35.49019607843137,1,2
Gambia,Pillar,35.49019607843137,2,2
Gambia,Pillar,35.49019607843137,3,2
Gambia,Pillar,28.156862745098035,4,2
Gambia,Pillar,28.156862745098035,5,2
Gambia,Pillar,28.156862745098035,6,2
Gambia,Pillar,27.823529411764703,7,2
Gambia,Pillar,27.823529411764703,8,2
Gambia,Pillar,27.823529411764703,9,2
Gambia,Pillar,35.8235294117647,10,2
Gambia,Pillar,35.8235294117647,11,2
Gambia,Pillar,35.8235294117647,12,2
Gambia,Pillar,36.15686274509804,13,2
Gambia,Pillar,36.15686274509804,14,2
Gambia,Pillar,36.15686274509804,15,2
Greenland,Pillar,32.49019607843137,1,2
Greenland,Pillar,32.49019607843137,2,2
Greenland,Pillar,32.49019607843137,3,2
Greenland,Pillar,24.490196078431364,4,2
Greenland,Pillar,24.490196078431364,5,2
Greenland,Pillar,24.490196078431364,6,2
Greenland,Pillar,25.15686274509803,7,2
Greenland,Pillar,25.15686274509803,8,2
Greenland,Pillar,25.15686274509803,9,2
Greenland,Pillar,36.15686274509804,10,2
Greenland,Pillar,36.15686274509804,11,2
Greenland,Pillar,36.15686274509804,12,2
Greenland,Pillar,25.490196078431367,13,2
Greenland,Pillar,25.490196078431367,14,2
Greenland,Pillar,25.490196078431367,15,2
Guinea,Pillar,29.823529411764703,1,2
Guinea,Pillar,29.823529411764703,2,2
Guinea,Pillar,29.823529411764703,3,2
Guinea,Pillar,18.156862745098028,4,2
Guinea,Pillar,18.156862745098028,5,2
Guinea,Pillar,18.156862745098028,6,2
Guinea,Pillar,31.8235294117647,7,2
Guinea,Pillar,31.8235294117647,8,2
Guinea,Pillar,31.8235294117647,9,2
Guinea,Pillar,36.49019607843137,10,2
Guinea,Pillar,36.49019607843137,11,2
Guinea,Pillar,36.49019607843137,12,2
Guinea,Pillar,30.490196078431367,13,2
Guinea,Pillar,30.490196078431367,14,2
Guinea,Pillar,30.490196078431367,15,2
Saint Barthélemy,Pillar,21.8235294117647,1,2
Saint Barthélemy,Pillar,21.8235294117647,2,2
Saint Barthélemy,Pillar,21.8235294117647,3,2
Saint Barthélemy,Pillar,33.15686274509803,4,2
Saint Barthélemy,Pillar,33.15686274509803,5,2
Saint Barthélemy,Pillar,33.15686274509803,6,2
Saint Barthélemy,Pillar,24.8235294117647,7,2
Saint Barthélemy,Pillar,24.8235294117647,8,2
Saint Barthélemy,Pillar,24.8235294117647,9,2
Saint Barthélemy,Pillar,31.156862745098035,10,2
Saint Barthélemy,Pillar,31.156862745098035,11,2
Saint Barthélemy,Pillar,31.156862745098035,12,2
Saint Barthélemy,Pillar,39.8235294117647,13,2
Saint Barthélemy,Pillar,39.8235294117647,14,2
Saint Barthélemy,Pillar,39.8235294117647,15,2
Sudan,Pillar,42.8235294117647,1,2
Sudan,Pillar,42.8235294117647,2,2
Sudan,Pillar,42.8235294117647,3,2
Sudan,Pillar,29.49019607843137,4,2
Sudan,Pillar,29.49019607843137,5,2
Sudan,Pillar,29.49019607843137,6,2
Sudan,Pillar,25.15686274509803,7,2
Sudan,Pillar,25.15686274509803,8,2
Sudan,Pillar,25.15686274509803,9,2
Sudan,Pillar,23.490196078431367,10,2
Sudan,Pillar,23.490196078431367,11,2
Sudan,Pillar,23.490196078431367,12,2
Sudan,Pillar,33.49019607843137,13,2
Sudan,Pillar,33.49019607843137,14,2
Sudan,Pillar,33.49019607843137,15,2
United Arab Emirates,Pillar,34.8235294117647,1,2
United Arab Emirates,Pillar,34.8235294117647,2,2
United Arab Emirates,Pillar,34.8235294117647,3,2
United Arab Emirates,Pillar,31.823529411764707,4,2
United Arab Emirates,Pillar,31.823529411764707,5,2
United Arab Emirates,Pillar,31.823529411764707,6,2
United Arab Emirates,Pillar,22.490196078431367,7,2
United Arab Emirates,Pillar,22.490196078431367,8,2
United Arab Emirates,Pillar,22.490196078431367,9,2
United Arab Emirates,Pillar,22.8235294117647,10,2
United Arab Emirates,Pillar,22.8235294117647,11,2
United Arab Emirates,Pillar,22.8235294117647,12,2
United Arab Emirates,Pillar,29.156862745098035,13,2
United Arab Emirates,Pillar,29.156862745098035,14,2
United Arab Emirates,Pillar,29.156862745098035,15,2
Afghanistan,Commitment,26.823529411764703,1,1
Afghanistan,Commitment,31.8235294117647,2,1
Afghanistan,Commitment,18.8235294117647,3,1
Afghanistan,Commitment,36.823529411764696,4,1
Afghanistan,Commitment,32.82352941176471,5,1
Afghanistan,Commitment,16.823529411764696,6,1
Afghanistan,Commitment,24.8235294117647,7,1
Afghanistan,Commitment,30.8235294117647,8,1
Afghanistan,Commitment,35.8235294117647,9,1
Afghanistan,Commitment,20.8235294117647,10,1
Afghanistan,Commitment,39.8235294117647,11,1
Afghanistan,Commitment,28.8235294117647,12,1
Afghanistan,Commitment,26.8235294117647,13,1
Afghanistan,Commitment,40.8235294117647,14,1
Afghanistan,Commitment,28.8235294117647,15,1
Albania,Commitment,34.8235294117647,1,1
Albania,Commitment,16.8235294117647,2,1
Albania,Commitment,35.8235294117647,3,1
Albania,Commitment,42.82352941176471,4,1
Albania,Commitment,38.823529411764696,5,1
Albania,Commitment,32.82352941176471,6,1
Albania,Commitment,41.8235294117647,7,1
Albania,Commitment,28.8235294117647,8,1
Albania,Commitment,25.8235294117647,9,1
Albania,Commitment,31.8235294117647,10,1
Albania,Commitment,18.8235294117647,11,1
Albania,Commitment,11.8235294117647,12,1
Albania,Commitment,25.8235294117647,13,1
Albania,Commitment,24.8235294117647,14,1
Albania,Commitment,38.8235294117647,15,1
American Samoa,Commitment,20.8235294117647,1,1
American Samoa,Commitment,29.8235294117647,2,1
American Samoa,Commitment,19.8235294117647,3,1
American Samoa,Commitment,24.823529411764696,4,1
American Samoa,Commitment,24.823529411764696,5,1
American Samoa,Commitment,34.82352941176471,6,1
American Samoa,Commitment,23.8235294117647,7,1
American Samoa,Commitment,25.8235294117647,8,1
American Samoa,Commitment,26.8235294117647,9,1
American Samoa,Commitment,36.8235294117647,10,1
American Samoa,Commitment,40.8235294117647,11,1
American Samoa,Commitment,42.8235294117647,12,1
American Samoa,Commitment,43.8235294117647,13,1
American Samoa,Commitment,22.8235294117647,14,1
American Samoa,Commitment,24.8235294117647,15,1
Andorra,Commitment,33.8235294117647,1,1
Andorra,Commitment,31.8235294117647,2,1
Andorra,Commitment,1.8235294117647003,3,1
Andorra,Commitment,35.82352941176471,4,1
Andorra,Commitment,26.823529411764696,5,1
Andorra,Commitment,26.823529411764696,6,1
Andorra,Commitment,37.8235294117647,7,1
Andorra,Commitment,43.8235294117647,8,1
Andorra,Commitment,25.8235294117647,9,1
Andorra,Commitment,25.8235294117647,10,1
Andorra,Commitment,33.8235294117647,11,1
Andorra,Commitment,37.8235294117647,12,1
Andorra,Commitment,32.8235294117647,13,1
Andorra,Commitment,13.8235294117647,14,1
Andorra,Commitment,55.8235294117647,15,1
Angola,Commitment,20.8235294117647,1,1
Angola,Commitment,27.823529411764696,2,1
Angola,Commitment,30.8235294117647,3,1
Angola,Commitment,39.82352941176471,4,1
Angola,Commitment,37.82352941176471,5,1
Angola,Commitment,43.823529411764696,6,1
Angola,Commitment,20.8235294117647,7,1
Angola,Commitment,43.8235294117647,8,1
Angola,Commitment,41.8235294117647,9,1
Angola,Commitment,29.8235294117647,10,1
Angola,Commitment,32.8235294117647,11,1
Angola,Commitment,17.8235294117647,12,1
Angola,Commitment,27.8235294117647,13,1
Angola,Commitment,21.8235294117647,14,1
Angola,Commitment,36.8235294117647,15,1
Anguilla,Commitment,34.8235294117647,1,1
Anguilla,Commitment,41.8235294117647,2,1
Anguilla,Commitment,26.823529411764703,3,1
Anguilla,Commitment,28.823529411764696,4,1
Anguilla,Commitment,23.823529411764696,5,1
Anguilla,Commitment,12.823529411764696,6,1
Anguilla,Commitment,30.8235294117647,7,1
Anguilla,Commitment,38.8235294117647,8,1
Anguilla,Commitment,10.8235294117647,9,1
Anguilla,Commitment,26.8235294117647,10,1
Anguilla,Commitment,30.8235294117647,11,1
Anguilla,Commitment,24.8235294117647,12,1
Anguilla,Commitment,21.8235294117647,13,1
Anguilla,Commitment,19.8235294117647,14,1
Anguilla,Commitment,30.8235294117647,15,1
Antigua and Barbuda,Commitment,25.8235294117647,1,1
Antigua and Barbuda,Commitment,21.8235294117647,2,1
Antigua and Barbuda,Commitment,41.8235294117647,3,1
Antigua and Barbuda,Commitment,25.82352941176471,4,1
Antigua and Barbuda,Commitment,23.823529411764696,5,1
Antigua and Barbuda,Commitment,31.823529411764696,6,1
Antigua and Barbuda,Commitment,29.8235294117647,7,1
Antigua and Barbuda,Commitment,26.8235294117647,8,1
Antigua and Barbuda,Commitment,33.8235294117647,9,1
Antigua and Barbuda,Commitment,25.8235294117647,10,1
Antigua and Barbuda,Commitment,35.8235294117647,11,1
Antigua and Barbuda,Commitment,27.8235294117647,12,1
Antigua and Barbuda,Commitment,23.8235294117647,13,1
Antigua and Barbuda,Commitment,26.8235294117647,14,1
Antigua and Barbuda,Commitment,30.8235294117647,15,1
Argentina,Commitment,36.8235294117647,1,1
Argentina,Commitment,21.8235294117647,2,1
Argentina,Commitment,17.8235294117647,3,1
Argentina,Commitment,35.82352941176471,4,1
Argentina,Commitment,35.82352941176471,5,1
Argentina,Commitment,35.82352941176471,6,1
Argentina,Commitment,28.8235294117647,7,1
Argentina,Commitment,16.8235294117647,8,1
Argentina,Commitment,7.8235294117647,9,1
Argentina,Commitment,32.8235294117647,10,1
Argentina,Commitment,29.8235294117647,11,1
Argentina,Commitment,43.8235294117647,12,1
Argentina,Commitment,45.8235294117647,13,1
Argentina,Commitment,32.8235294117647,14,1
Argentina,Commitment,37.8235294117647,15,1
Armenia,Commitment,17.8235294117647,1,1
Armenia,Commitment,29.8235294117647,2,1
Armenia,Commitment,24.8235294117647,3,1
Armenia,Commitment,22.823529411764696,4,1
Armenia,Commitment,28.823529411764696,5,1
Armenia,Commitment,31.823529411764696,6,1
Armenia,Commitment,39.8235294117647,7,1
Armenia,Commitment,46.8235294117647,8,1
Armenia,Commitment,17.8235294117647,9,1
Armenia,Commitment,27.8235294117647,10,1
Armenia,Commitment,9.8235294117647,11,1
Armenia,Commitment,38.8235294117647,12,1
Armenia,Commitment,13.8235294117647,13,1
Armenia,Commitment,32.8235294117647,14,1
Armenia,Commitment,26.8235294117647,15,1
Aruba,Commitment,16.8235294117647,1,1
Aruba,Commitment,5.8235294117647,2,1
Aruba,Commitment,31.8235294117647,3,1
Aruba,Commitment,17.823529411764696,4,1
Aruba,Commitment,20.82352941176471,5,1
Aruba,Commitment,29.823529411764696,6,1
Aruba,Commitment,29.8235294117647,7,1
Aruba,Commitment,41.8235294117647,8,1
Aruba,Commitment,44.8235294117647,9,1
Aruba,Commitment,38.8235294117647,10,1
Aruba,Commitment,11.8235294117647,11,1
Aruba,Commitment,30.8235294117647,12,1
Aruba,Commitment,34.8235294117647,13,1
Aruba,Commitment,33.8235294117647,14,1
Aruba,Commitment,34.8235294117647,15,1
Australia,Commitment,7.8235294117647,1,1
Australia,Commitment,20.8235294117647,2,1
Australia,Commitment,38.8235294117647,3,1
Australia,Commitment,40.82352941176471,4,1
Australia,Commitment,10.82352941176471,5,1
Australia,Commitment,27.823529411764696,6,1
Australia,Commitment,25.8235294117647,7,1
Australia,Commitment,16.8235294117647,8,1
Australia,Commitment,34.8235294117647,9,1
Australia,Commitment,32.8235294117647,10,1
Australia,Commitment,21.8235294117647,11,1
Australia,Commitment,36.8235294117647,12,1
Australia,Commitment,17.8235294117647,13,1
Australia,Commitment,36.8235294117647,14,1
Australia,Commitment,24.8235294117647,15,1
Austria,Commitment,25.8235294117647,1,1
Austria,Commitment,55.8235294117647,2,1
Austria,Commitment,13.823529411764698,3,1
Austria,Commitment,35.82352941176471,4,1
Austria,Commitment,34.82352941176471,5,1
Austria,Commitment,21.823529411764696,6,1
Austria,Commitment,0.823529411764706,7,1
Austria,Commitment,14.8235294117647,8,1
Austria,Commitment,31.8235294117647,9,1
Austria,Commitment,18.8235294117647,10,1
Austria,Commitment,11.8235294117647,11,1
Austria,Commitment,38.8235294117647,12,1
Austria,Commitment,29.8235294117647,13,1
Austria,Commitment,10.8235294117647,14,1
Austria,Commitment,33.8235294117647,15,1
Azerbaijan,Commitment,43.8235294117647,1,1
Azerbaijan,Commitment,31.8235294117647,2,1
Azerbaijan,Commitment,20.8235294117647,3,1
Azerbaijan,Commitment,31.823529411764696,4,1
Azerbaijan,Commitment,29.823529411764696,5,1
Azerbaijan,Commitment,21.823529411764696,6,1
Azerbaijan,Commitment,28.8235294117647,7,1
Azerbaijan,Commitment,25.8235294117647,8,1
Azerbaijan,Commitment,27.8235294117647,9,1
Azerbaijan,Commitment,9.8235294117647,10,1
Azerbaijan,Commitment,28.8235294117647,11,1
Azerbaijan,Commitment,28.8235294117647,12,1
Azerbaijan,Commitment,38.8235294117647,13,1
Azerbaijan,Commitment,18.8235294117647,14,1
Azerbaijan,Commitment,36.8235294117647,15,1
Bahamas,Commitment,27.823529411764696,1,1
Bahamas,Commitment,16.8235294117647,2,1
Bahamas,Commitment,20.8235294117647,3,1
Bahamas,Commitment,6.823529411764696,4,1
Bahamas,Commitment,28.823529411764696,5,1
Bahamas,Commitment,20.82352941176471,6,1
Bahamas,Commitment,22.8235294117647,7,1
Bahamas,Commitment,46.8235294117647,8,1
Bahamas,Commitment,39.8235294117647,9,1
Bahamas,Commitment,28.8235294117647,10,1
Bahamas,Commitment,38.8235294117647,11,1
Bahamas,Commitment,47.8235294117647,12,1
Bahamas,Commitment,9.8235294117647,13,1
Bahamas,Commitment,30.8235294117647,14,1
Bahamas,Commitment,37.8235294117647,15,1
Bahrain,Commitment,16.8235294117647,1,1
Bahrain,Commitment,44.8235294117647,2,1
Bahrain,Commitment,40.8235294117647,3,1
Bahrain,Commitment,28.823529411764696,4,1
Bahrain,Commitment,46.823529411764696,5,1
Bahrain,Commitment,28.823529411764696,6,1
Bahrain,Commitment,14.8235294117647,7,1
Bahrain,Commitment,7.8235294117647,8,1
Bahrain,Commitment,21.8235294117647,9,1
Bahrain,Commitment,35.8235294117647,10,1
Bahrain,Commitment,25.8235294117647,11,1
Bahrain,Commitment,42.8235294117647,12,1
Bahrain,Commitment,27.8235294117647,13,1
Bahrain,Commitment,33.8235294117647,14,1
Bahrain,Commitment,35.8235294117647,15,1
Bangladesh,Commitment,14.8235294117647,1,1
Bangladesh,Commitment,26.823529411764703,2,1
Bangladesh,Commitment,27.823529411764696,3,1
Bangladesh,Commitment,41.823529411764696,4,1
Bangladesh,Commitment,42.82352941176471,5,1
Bangladesh,Commitment,24.823529411764696,6,1
Bangladesh,Commitment,20.8235294117647,7,1
Bangladesh,Commitment,48.8235294117647,8,1
Bangladesh,Commitment,44.8235294117647,9,1
Bangladesh,Commitment,24.8235294117647,10,1
Bangladesh,Commitment,29.8235294117647,11,1
Bangladesh,Commitment,31.8235294117647,12,1
Bangladesh,Commitment,39.8235294117647,13,1
Bangladesh,Commitment,26.8235294117647,14,1
Bangladesh,Commitment,26.8235294117647,15,1
Barbados,Commitment,35.8235294117647,1,1
Barbados,Commitment,30.8235294117647,2,1
Barbados,Commitment,21.8235294117647,3,1
Barbados,Commitment,43.823529411764696,4,1
Barbados,Commitment,31.823529411764696,5,1
Barbados,Commitment,35.82352941176471,6,1
Barbados,Commitment,31.8235294117647,7,1
Barbados,Commitment,20.8235294117647,8,1
Barbados,Commitment,17.8235294117647,9,1
Barbados,Commitment,18.8235294117647,10,1
Barbados,Commitment,30.8235294117647,11,1
Barbados,Commitment,37.8235294117647,12,1
Barbados,Commitment,42.8235294117647,13,1
Barbados,Commitment,31.8235294117647,14,1
Barbados,Commitment,35.8235294117647,15,1
Belarus,Commitment,31.8235294117647,1,1
Belarus,Commitment,16.8235294117647,2,1
Belarus,Commitment,18.8235294117647,3,1
Belarus,Commitment,35.82352941176471,4,1
Belarus,Commitment,17.823529411764696,5,1
Belarus,Commitment,43.823529411764696,6,1
Belarus,Commitment,25.8235294117647,7,1
Belarus,Commitment,26.8235294117647,8,1
Belarus,Commitment,31.8235294117647,9,1
Belarus,Commitment,26.8235294117647,10,1
Belarus,Commitment,15.8235294117647,11,1
Belarus,Commitment,33.8235294117647,12,1
Belarus,Commitment,15.8235294117647,13,1
Belarus,Commitment,32.8235294117647,14,1
Belarus,Commitment,18.8235294117647,15,1
Belgium,Commitment,31.8235294117647,1,1
Belgium,Commitment,29.8235294117647,2,1
Belgium,Commitment,31.8235294117647,3,1
Belgium,Commitment,39.82352941176471,4,1
Belgium,Commitment,32.82352941176471,5,1
Belgium,Commitment,21.823529411764696,6,1
Belgium,Commitment,24.8235294117647,7,1
Belgium,Commitment,35.8235294117647,8,1
Belgium,Commitment,32.8235294117647,9,1
Belgium,Commitment,23.8235294117647,10,1
Belgium,Commitment,25.8235294117647,11,1
Belgium,Commitment,27.8235294117647,12,1
Belgium,Commitment,22.8235294117647,13,1
Belgium,Commitment,35.8235294117647,14,1
Belgium,Commitment,31.8235294117647,15,1
Belize,Commitment,25.8235294117647,1,1
Belize,Commitment,41.8235294117647,2,1
Belize,Commitment,37.8235294117647,3,1
Belize,Commitment,46.823529411764696,4,1
Belize,Commitment,32.82352941176471,5,1
Belize,Commitment,40.82352941176471,6,1
Belize,Commitment,20.8235294117647,7,1
Belize,Commitment,26.8235294117647,8,1
Belize,Commitment,43.8235294117647,9,1
Belize,Commitment,26.8235294117647,10,1
Belize,Commitment,29.8235294117647,11,1
Belize,Commitment,25.8235294117647,12,1
Belize,Commitment,26.8235294117647,13,1
Belize,Commitment,20.8235294117647,14,1
Belize,Commitment,20.8235294117647,15,1
Benin,Commitment,17.8235294117647,1,1
Benin,Commitment,18.8235294117647,2,1
Benin,Commitment,35.8235294117647,3,1
Benin,Commitment,40.82352941176471,4,1
Benin,Commitment,34.82352941176471,5,1
Benin,Commitment,41.823529411764696,6,1
Benin,Commitment,50.8235294117647,7,1
Benin,Commitment,28.8235294117647,8,1
Benin,Commitment,11.8235294117647,9,1
Benin,Commitment,41.8235294117647,10,1
Benin,Commitment,32.8235294117647,11,1
Benin,Commitment,47.8235294117647,12,1
Benin,Commitment,34.8235294117647,13,1
Benin,Commitment,29.8235294117647,14,1
Benin,Commitment,19.8235294117647,15,1
Bermuda,Commitment,13.823529411764698,1,1
Bermuda,Commitment,30.8235294117647,2,1
Bermuda,Commitment,23.8235294117647,3,1
Bermuda,Commitment,34.82352941176471,4,1
Bermuda,Commitment,22.823529411764696,5,1
Bermuda,Commitment,35.82352941176471,6,1
Bermuda,Commitment,29.8235294117647,7,1
Bermuda,Commitment,30.8235294117647,8,1
Bermuda,Commitment,19.8235294117647,9,1
Bermuda,Commitment,30.8235294117647,10,1
Bermuda,Commitment,31.8235294117647,11,1
Bermuda,Commitment,31.8235294117647,12,1
Bermuda,Commitment,13.8235294117647,13,1
Bermuda,Commitment,38.8235294117647,14,1
Bermuda,Commitment,30.8235294117647,15,1
Bhutan,Commitment,41.8235294117647,1,1
Bhutan,Commitment,16.8235294117647,2,1
Bhutan,Commitment,26.823529411764703,3,1
Bhutan,Commitment,24.823529411764696,4,1
Bhutan,Commitment,26.823529411764696,5,1
Bhutan,Commitment,34.82352941176471,6,1
Bhutan,Commitment,19.8235294117647,7,1
Bhutan,Commitment,40.8235294117647,8,1
Bhutan,Commitment,14.8235294117647,9,1
Bhutan,Commitment,31.8235294117647,10,1
Bhutan,Commitment,10.8235294117647,11,1
